sensor_id,location,user_name,temperature_c,humidity_pct,light_level_lux,motion_detected,battery_level_pct,event_time
sensor_14506,East Jerryport,Robert Burns DVM,23.45226531644891,34.7476572835659,611.0422854734209,0,77.61233579920173,2025-10-14 01:37:16.297459
sensor_14507,South Regina,Cole Brock,24.11111026692071,39.80776106137404,506.8516898460507,0,30.198402131960602,2025-10-14 01:37:17.297460
sensor_14508,Beckyfort,Andrew Avila,21.78504004581175,46.55477380601594,675.9873841176442,0,37.05997124782422,2025-10-14 01:37:18.297462
sensor_14509,Eduardofurt,Angela Chapman,22.717495494592256,66.95779371297368,622.3186857905055,0,57.35984769852183,2025-10-14 01:37:19.297463
sensor_14510,Lake Caseystad,Dr. Carolyn Drake,21.320000363611754,55.48446443963222,522.5477691652632,0,72.14830335991901,2025-10-14 01:37:20.297464
sensor_14511,Johnsonville,Sharon Lane,23.737334854299434,60.644984783784125,139.40763365150184,1,43.38283019546189,2025-10-14 01:37:21.297466
sensor_14512,Davisfort,Kristin King,20.72391468304142,56.18888343989977,539.2504837467645,0,59.08178156085026,2025-10-14 01:37:22.297467
sensor_14513,Port Sharishire,Jonathan Baldwin,17.47293621179043,34.083847493860375,224.02152364679205,0,89.38396609040079,2025-10-14 01:37:23.297468
sensor_14514,Aprilshire,Troy Becker DVM,19.358387330173567,53.046034752293224,635.854583166144,0,68.00725131042748,2025-10-14 01:37:24.297470
sensor_14515,Lake Sarah,Erica York,24.67798205271977,54.15585897020003,143.56732679270934,0,27.27323980203409,2025-10-14 01:37:25.297471
sensor_14516,Jillland,James Miller,23.386379323399492,46.540991455517464,169.41242954262586,0,90.75240685499396,2025-10-14 01:37:26.297472
sensor_14517,Lake Raymondfort,Tony Juarez,21.296968577588423,56.07550522812221,810.6445069985991,0,54.28596652810582,2025-10-14 01:37:27.297474
sensor_14518,Jessicastad,Charles Williams,22.433349761941056,62.54759457819051,598.4569196998573,0,44.824009433797734,2025-10-14 01:37:28.297475
sensor_14519,Scottburgh,Mrs. Wendy Martinez,21.296332347361215,64.5848447044841,884.0960101481294,0,78.06181549239469,2025-10-14 01:37:29.297477
sensor_14520,East Michael,Anthony Peterson,23.637998232870803,57.25574771695216,583.1863957798147,0,73.24578996461817,2025-10-14 01:37:30.297478
sensor_14521,South Richardshire,Samuel Randolph,18.516980110928486,46.29414379352888,222.39464920783405,0,37.37634908509471,2025-10-14 01:37:31.297479
sensor_14522,Port Victoriamouth,Erica Wright,20.392364461615706,39.262879468077344,399.3772054926594,0,53.13519169967991,2025-10-14 01:37:32.297481
sensor_14523,Meganborough,Sherry Andrews,22.05960098051846,33.81053060464895,774.5098818382895,0,80.06812129278455,2025-10-14 01:37:33.297482
sensor_14524,South Ericport,Patrick Deleon,20.956964251680493,41.32978266186366,473.6589813228116,0,43.22585120652606,2025-10-14 01:37:34.297483
sensor_14525,Katherineberg,Amber Wheeler,23.529339715544857,50.2496931788222,293.6253832154632,0,64.93611863363171,2025-10-14 01:37:35.297484
sensor_14526,Kellyshire,Richard Hudson,27.158781723151254,48.95333859973333,758.9640286875899,0,47.921832700886355,2025-10-14 01:37:36.297486
sensor_14527,Douglasfurt,Jeremy Lane,22.38674971932352,51.22542366122084,936.240313128931,1,85.01991844836527,2025-10-14 01:37:37.297487
sensor_14528,Melendezberg,Raven Morgan,22.744632148036,57.556841783153565,617.4343299595988,0,36.954301692152,2025-10-14 01:37:38.297488
sensor_14529,Port Michaelmouth,Amy Blake,20.21206064655778,41.027917663348155,745.0553551332946,0,50.44991735855531,2025-10-14 01:37:39.297490
sensor_14530,Meganmouth,Stacie Krueger,25.568976110153514,32.26669678398279,663.6357052078166,0,99.13067722247212,2025-10-14 01:37:40.297491
sensor_14531,Port Barbara,Colleen Smith,22.003749239962012,53.810029991568484,339.51262979614296,0,97.04725671962802,2025-10-14 01:37:41.297492
sensor_14532,East Jasonmouth,Kristen Jones,21.689228857503448,39.89934706023263,223.4484592775194,0,79.05169447652645,2025-10-14 01:37:42.297494
sensor_14533,Garnerhaven,Kathy Chang,24.055342768203346,52.53713106547356,749.15431953312,0,54.33017848605832,2025-10-14 01:37:43.297495
sensor_14534,Lake Sarahborough,Tony Patterson,18.110892715587916,37.40850637056949,883.1886851776532,0,86.85594104488926,2025-10-14 01:37:44.297496
sensor_14535,New Haley,Kristen Santiago,19.752494911868183,49.80284500712437,428.19677858164437,0,80.87151337100696,2025-10-14 01:37:45.297498
sensor_14536,Brittanyshire,Pam Knapp,17.78416341312788,72.6611487660095,308.2969049621782,1,49.52747173274371,2025-10-14 01:37:46.297499
sensor_14537,Riceburgh,Megan Moore,22.42531259601167,33.800049364202636,216.17582095477195,1,67.67330969552972,2025-10-14 01:37:47.297500
sensor_14538,Mccarthyport,Michael Dickerson,17.951374072465395,41.7243498697329,734.3719059950155,0,63.417099567791794,2025-10-14 01:37:48.297502
sensor_14539,Port Andrea,Kelsey Knight,22.215388345796825,55.5466065207453,853.6585090809814,0,80.9846035667639,2025-10-14 01:37:49.297503
sensor_14540,West Olivia,Gary Farley,21.567158396180027,36.99680864224506,469.5923299456786,0,63.55679267513149,2025-10-14 01:37:50.297504
sensor_14541,Andrewmouth,Ashley Boyle,18.462322914798097,48.10796838156482,645.4830923222893,1,42.19313492002604,2025-10-14 01:37:51.297505
sensor_14542,Smithfort,Shirley Martin,27.119960986188737,56.83456159739077,425.0740868335284,0,33.67634362675781,2025-10-14 01:37:52.297507
sensor_14543,Port Johnfurt,Dr. Dennis Webster III,19.243715359357395,57.09966761459681,539.1792767481599,0,23.845912304901073,2025-10-14 01:37:53.297508
sensor_14544,South Dwayneville,Jessica Esparza,18.406940356762384,61.6203498322769,656.1516550928081,0,27.26268551290053,2025-10-14 01:37:54.297509
sensor_14545,South Raymondstad,Nancy Garner,19.76847608632162,55.46312233109055,546.0187154249871,0,84.75060151629437,2025-10-14 01:37:55.297511
sensor_14546,Harrisville,Rachel Baker,24.989545102900227,46.18358791036672,340.3391235875288,0,37.75181497130441,2025-10-14 01:37:56.297512
sensor_14547,Lindseyport,Henry Jones,25.203362246438395,53.96548002205817,439.7859750025365,1,41.0513526397176,2025-10-14 01:37:57.297513
sensor_14548,East Maria,Lori Harvey,21.116025364714723,43.92123432842251,873.4447710204591,0,37.372641917174725,2025-10-14 01:37:58.297514
sensor_14549,Katelynborough,Andrew Wilson,19.344684043275464,41.36379777371023,913.110326423327,0,35.833789995320906,2025-10-14 01:37:59.297516
sensor_14550,Port Cathy,Susan Gross,17.75045790237099,51.40223295591924,656.5693183360938,0,59.43564305327929,2025-10-14 01:38:00.297517
sensor_14551,West Brandybury,William Jones,18.93034570179121,56.84984296922871,156.86400705204989,1,85.1498400478751,2025-10-14 01:38:01.297518
sensor_14552,Robertport,Jill Johnson,26.021961383910657,55.24336589734296,621.799541559192,0,78.51598027049526,2025-10-14 01:38:02.297520
sensor_14553,Lake Jennyview,Judy Cochran,21.30724965361185,34.81922822380158,777.3919872301393,0,38.218424037320304,2025-10-14 01:38:03.297521
sensor_14554,Smithport,James Gonzales,27.497600734412536,59.5727016025927,404.47087079661736,0,38.805008295112835,2025-10-14 01:38:04.297522
sensor_14555,Jamesside,Teresa Brennan,21.820708397829033,49.538696181119754,502.645155014104,0,20.53275261460235,2025-10-14 01:38:05.297523
sensor_14556,Changbury,Margaret Cameron,25.59173595120354,66.4337931049755,164.8572782878413,0,29.233845704867516,2025-10-14 01:38:06.297525
sensor_14557,Michaelberg,Mitchell Smith,24.319920797275163,40.47829536019119,670.4385995528872,0,75.47384360274529,2025-10-14 01:38:07.297526
sensor_14558,East Mark,Antonio Mcmahon,25.53933563155981,58.85454090487357,716.7876157165878,0,52.24305379199093,2025-10-14 01:38:08.297527
sensor_14559,Markshire,Holly Gordon,25.874606844589334,51.64360624607838,671.8183736182267,0,54.179763199079986,2025-10-14 01:38:09.297529
sensor_14560,Jessicahaven,Nicole Jackson,20.47271065508715,43.002568942777394,799.9821630044503,0,78.39026613082962,2025-10-14 01:38:10.297530
sensor_14561,North Sharonview,Taylor Burns,20.794663945394557,43.338415960380004,121.23687021845723,0,27.678173852925234,2025-10-14 01:38:11.297531
sensor_14562,South Kevinfurt,Craig Gibbs,21.063800428603802,40.76117848886052,210.96037429890157,0,81.39352713920594,2025-10-14 01:38:12.297533
sensor_14563,Davidborough,Jonathan Meyer,19.380793521272164,59.94951698649828,929.8263358552257,0,67.4334232616275,2025-10-14 01:38:13.297534
sensor_14564,Pachecoland,Ellen Garrison,22.960116847467695,54.665373333881206,740.1375849300883,0,98.09404337821887,2025-10-14 01:38:14.297535
sensor_14565,South Jerry,Joyce Scott,20.297664593666084,60.35666476996239,313.34825796301504,0,26.774008026874654,2025-10-14 01:38:15.297536
sensor_14566,South Spencer,Jose Miller,23.488781456008763,62.447215028823166,393.65665914810603,0,23.94097563936933,2025-10-14 01:38:16.297538
sensor_14567,Dustinport,Jody Soto,21.473097071346256,44.56933065283234,381.21548840075843,1,55.520512465597854,2025-10-14 01:38:17.297539
sensor_14568,New Justin,Douglas Adkins,24.52109365554066,46.61206716458441,691.7486328169264,0,21.56107758915787,2025-10-14 01:38:18.297540
sensor_14569,West Robert,Diane Johnson,18.425776091063305,59.148509565562044,788.0800326947889,0,72.48101847532226,2025-10-14 01:38:19.297542
sensor_14570,Richardchester,Gwendolyn Goodwin,19.28609480245099,50.104796249413496,253.68285430279911,0,82.56522015379056,2025-10-14 01:38:20.297543
sensor_14571,West Jenniferton,Steven Rodriguez,22.71670061801195,45.924952986960626,144.00693399125205,0,89.38778447733726,2025-10-14 01:38:21.297544
sensor_14572,Georgehaven,Sean Humphrey,18.31585002291704,45.56509241686859,456.4672463051231,0,60.95601038886032,2025-10-14 01:38:22.297545
sensor_14573,Sanchezfurt,Ashley Stewart,15.913151714957,49.662195000672426,764.2589926114555,0,36.187561887558665,2025-10-14 01:38:23.297547
sensor_14574,Christopherhaven,Jorge Perez,23.322671909762054,45.54835608670821,235.50593241828582,0,52.385108100269235,2025-10-14 01:38:24.297548
sensor_14575,Johnborough,Edward Mcclain,21.455865542698376,59.31725517851625,388.69771695919803,0,89.0927282402003,2025-10-14 01:38:25.297549
sensor_14576,Austinmouth,Hayley Miller,15.629130458426289,65.80792043678456,909.1182052570972,0,53.14949195799257,2025-10-14 01:38:26.297551
sensor_14577,Port James,Patricia Odom,27.20649992586958,53.8827578600028,591.9482284262217,0,38.56480812651121,2025-10-14 01:38:27.297552
sensor_14578,Lisaton,Nathaniel Leblanc,23.85601880314743,54.0745265281243,400.2563562661485,0,87.11111894360636,2025-10-14 01:38:28.297553
sensor_14579,Alvarezton,Donald Kidd,25.614866644258232,44.79364304622479,944.3266088007139,0,89.36379443305074,2025-10-14 01:38:29.297555
sensor_14580,Randallville,John Jones PhD,23.59262540250125,66.49325561810099,230.12672399046994,0,54.567447216641405,2025-10-14 01:38:30.297556
sensor_14581,South Hannahmouth,Tony Rodriguez,23.96160952617689,59.35410350296259,572.3563836827605,0,88.87512937435154,2025-10-14 01:38:31.297557
sensor_14582,East Julie,Douglas Morgan,25.414651331635316,51.130721369812974,561.6509505138933,0,86.37324030911029,2025-10-14 01:38:32.297558
sensor_14583,Andrewview,Stephanie Mccormick,21.63737895984956,57.02295801671157,486.67064314686166,0,31.44366420269929,2025-10-14 01:38:33.297560
sensor_14584,North Joseph,John Leblanc,24.91175885241406,52.26343345430107,807.4452357732756,0,25.210679363344806,2025-10-14 01:38:34.297561
sensor_14585,Marquezstad,Monica Moreno,13.471388060756961,55.81112317212884,318.0363322395443,0,38.43629244783378,2025-10-14 01:38:35.297562
sensor_14586,Kennethmouth,Laurie Lopez,22.630034875849418,39.31261150133706,136.65059075917677,0,98.34928442844291,2025-10-14 01:38:36.297564
sensor_14587,New Markstad,Samantha Jacobs,19.702652428095178,37.8533422705153,589.9082413298802,0,59.49012208731567,2025-10-14 01:38:37.297565
sensor_14588,Lake Kristin,Joshua Hall,16.855162885352534,43.216108585811575,394.2853809931325,0,42.825265402127,2025-10-14 01:38:38.297566
sensor_14589,Lake Joseph,Theodore Moyer,20.00972048500661,52.44477060112652,298.5301758954623,0,64.35224172645357,2025-10-14 01:38:39.297568
sensor_14590,South Veronicachester,Todd Jensen,19.673783296797033,63.19386452150905,652.1451160219486,0,29.60925395010511,2025-10-14 01:38:40.297569
sensor_14591,West Cynthia,James Hughes,22.623515130228842,68.61101250696315,357.4078754822044,0,90.93547747418151,2025-10-14 01:38:41.297570
sensor_14592,Emilyborough,Richard Galloway,18.03105695017279,48.88483567384297,796.9241507519374,1,62.41343794631119,2025-10-14 01:38:42.297572
sensor_14593,Jenniferberg,Omar Johnson,16.943698401521043,56.21588880617853,411.6891276502764,0,30.258439947071885,2025-10-14 01:38:43.297573
sensor_14594,Grantchester,Kimberly Page,19.916627742442586,49.009662903741436,212.11828582040965,0,23.45724266303695,2025-10-14 01:38:44.297574
sensor_14595,Pageborough,Jacob Williams,20.80820831005258,45.681987749325316,632.9353881951305,1,20.882063679080225,2025-10-14 01:38:45.297575
sensor_14596,Julianton,Dana Johnson,22.783134561493515,55.64011310431753,588.3640603049768,0,57.14489378588975,2025-10-14 01:38:46.297577
sensor_14597,Port Kathyborough,Joseph Fox,24.45654456482721,37.27794759245552,467.9283699110324,0,88.7532155230942,2025-10-14 01:38:47.297578
sensor_14598,South Brendan,Jennifer Lam,22.918467703370563,58.42214915537355,527.5996168244185,0,33.86188101004496,2025-10-14 01:38:48.297579
sensor_14599,Port Nathanchester,Reginald Robinson,18.727110597335106,42.61080961772945,106.84358169863482,0,20.78546221001787,2025-10-14 01:38:49.297581
sensor_14600,Mcdowellbury,Samantha Pope,22.10416046268951,51.3449141023443,851.4499745746648,0,37.417073751909925,2025-10-14 01:38:50.297582
sensor_14601,South Allisonview,Charles Walker,26.554754663049525,63.94714134886067,506.2646441788947,0,20.121051373534826,2025-10-14 01:38:51.297584
sensor_14602,South Fredberg,Rhonda Archer,20.70314187508526,44.706403017658964,887.2637210198602,0,47.40628430812385,2025-10-14 01:38:52.297585
sensor_14603,Jacobfurt,Lauren Hernandez,27.036620503093772,49.713909911432836,950.9564702039728,0,69.2865894094447,2025-10-14 01:38:53.297586
sensor_14604,East Richard,Sandra Velez,22.04419529977946,51.39853573321959,291.93609613357364,0,85.78216520640726,2025-10-14 01:38:54.297587
sensor_14605,New Adrian,Diane Williams,20.48000547505133,42.45541989105452,207.56949993548298,0,72.16241121186714,2025-10-14 01:38:55.297589
sensor_14606,West Russellland,Nicole Munoz,24.88343228684368,63.41060292579275,360.95690804207766,0,57.53407098827179,2025-10-14 01:38:56.297590
sensor_14607,Laurafort,Jennifer Curtis,23.975250344855656,53.89014269812332,841.7697180517032,0,46.658748487150135,2025-10-14 01:38:57.297591
sensor_14608,Jeffersonmouth,Danny Hernandez,23.508488170219046,49.712879010767125,501.44664389785487,0,78.53868025473871,2025-10-14 01:38:58.297593
sensor_14609,West Jackburgh,Andres Beltran,22.902762163761516,57.823955694108434,142.60190918531225,0,31.161797457265223,2025-10-14 01:38:59.297594
sensor_14610,Lindseytown,Christine Hull,23.41703732047412,61.13815996372365,305.3232902539319,0,64.21715617334081,2025-10-14 01:39:00.297596
sensor_14611,New Timothy,Nancy Burke,19.79093609945415,40.77263915392665,870.8759358724516,0,90.73812283506456,2025-10-14 01:39:01.297597
sensor_14612,Port Alexis,David Castro,25.012299529223682,50.5978899236811,819.0682596609415,0,96.23023594885072,2025-10-14 01:39:02.297599
sensor_14613,South Edward,Francis Rodriguez,22.145347500202636,38.75923010328052,790.9108432656484,0,30.04450786754881,2025-10-14 01:39:03.297600
sensor_14614,Montgomeryfurt,Amy Henderson,23.390277194818655,50.79604545857757,172.90220189870303,0,66.068517304506,2025-10-14 01:39:04.297602
sensor_14615,Daniellestad,Nathan Martin,22.865488795076157,41.681363513200324,582.3963960618631,0,57.14728207111794,2025-10-14 01:39:05.297603
sensor_14616,New Jennifermouth,Stephen Li,23.605226233959467,54.49424481885649,492.00811677888703,0,81.39149881357369,2025-10-14 01:39:06.297604
sensor_14617,Jeremyfurt,Christine Bowman,19.666139369633775,30.12104864208875,613.148460104856,0,98.19358451467261,2025-10-14 01:39:07.297606
sensor_14618,Villarrealborough,Kenneth Gonzales,27.900081590684106,66.85140487667618,434.11333120430595,0,40.59102150506927,2025-10-14 01:39:08.297607
sensor_14619,Daviston,William Lowery,26.71215278365233,51.974398622882205,589.8632052189241,0,80.38703043124286,2025-10-14 01:39:09.297608
sensor_14620,Kennedyside,Mary Lee,27.178985717346375,43.49573963468438,362.5861270139377,1,28.124353889810322,2025-10-14 01:39:10.297610
sensor_14621,Adamberg,Samuel Palmer,20.765746534972507,55.89872379388841,230.4833673275276,0,74.83122057106662,2025-10-14 01:39:11.297611
sensor_14622,Benjaminside,Melanie Moore,20.81576127248398,32.417590768473225,802.1909153505745,0,75.29229033844044,2025-10-14 01:39:12.297612
sensor_14623,Michaelton,Pamela Webb,26.243240407341222,51.58259261806885,261.5857811739859,0,49.613441277832166,2025-10-14 01:39:13.297614
sensor_14624,East Jenna,Jerry Salinas,19.35604064653621,77.90084490705132,308.58826529792475,0,28.793828467182358,2025-10-14 01:39:14.297615
sensor_14625,Bassshire,Marc Sharp,20.813560715371686,43.2362652266239,305.85911650263847,0,72.76844395082668,2025-10-14 01:39:15.297616
sensor_14626,New Samuel,Christopher Gibson,23.506447623715786,47.727540875058395,693.7096919174759,0,38.05852801219356,2025-10-14 01:39:16.297618
sensor_14627,Raychester,Melissa Cooper,19.277768561595515,44.51640681509351,912.218102787304,0,62.984347157302835,2025-10-14 01:39:17.297619
sensor_14628,Pamelaberg,Kimberly Coleman,20.48214505687921,48.791737371698865,876.7262691831987,0,58.077686614992544,2025-10-14 01:39:18.297621
sensor_14629,Hensonbury,Ruben Russell,20.469260449026343,68.29571171159773,701.9111791534928,0,90.46719681363814,2025-10-14 01:39:19.297622
sensor_14630,Andreaton,Teresa Murphy,15.109896552877995,49.81247511820874,192.15779998468412,0,64.82767731930502,2025-10-14 01:39:20.297623
sensor_14631,Cantufurt,David Smith,23.293669201737945,36.771635972350154,677.9476876273685,0,50.426926232278824,2025-10-14 01:39:21.297625
sensor_14632,North Rachelstad,Savannah Brock,23.347627390657728,45.49424330535356,275.66011439532633,0,21.826155019264483,2025-10-14 01:39:22.297626
sensor_14633,Port Michelleborough,Fred Coleman,25.76478873430545,42.65930181796989,937.1519744069782,0,71.10099247356014,2025-10-14 01:39:23.297627
sensor_14634,West Carrieland,Linda Simpson,20.91760623259396,41.3775126260563,832.9919916460517,0,47.48105348998869,2025-10-14 01:39:24.297629
sensor_14635,Tommymouth,Jessica Bryant,22.820406210347002,48.98042103892388,990.8281131238364,0,32.15077227225738,2025-10-14 01:39:25.297630
sensor_14636,Danville,Sara Evans,26.35264859801665,46.68142469522302,806.7817602733511,0,62.592484692429196,2025-10-14 01:39:26.297631
sensor_14637,Lake Amybury,Amber Roberson,23.208660385079796,44.02448587677569,650.7728699434582,0,98.96345283835163,2025-10-14 01:39:27.297633
sensor_14638,Fergusonborough,Jeff Bowers,17.603823832380833,51.56282435167126,282.1316059642246,0,24.191762397381336,2025-10-14 01:39:28.297634
sensor_14639,Allenborough,Amanda Larson,25.437492653641833,62.15315988511662,460.1380942298148,0,48.07120389337682,2025-10-14 01:39:29.297635
sensor_14640,Hernandezmouth,William Gonzales,22.60841029031908,37.22580925055774,495.27041796838836,1,43.069350349935014,2025-10-14 01:39:30.297636
sensor_14641,Christopherberg,Jeffery Allen,21.868986525398345,47.97583309835071,161.3294456476501,0,70.4186763054355,2025-10-14 01:39:31.297638
sensor_14642,West Hayley,Robert Ray,19.345379970379163,51.97398677985203,573.5747497086334,0,99.82074809082893,2025-10-14 01:39:32.297639
sensor_14643,Grantton,Louis Morales,28.89723897699615,50.7269155696791,353.19361957488866,0,80.60947471446892,2025-10-14 01:39:33.297640
sensor_14644,Matthewchester,Christina Thomas,19.961423990938528,71.16078666987741,557.6993013364361,0,61.621577840879254,2025-10-14 01:39:34.297642
sensor_14645,North Sarahmouth,Mark Roberts,22.79888549014345,52.58193388636356,445.37404783315066,0,83.3947567188693,2025-10-14 01:39:35.297643
sensor_14646,Michelleberg,Mark Nelson,21.311557940536026,48.39506941210464,321.17494455384247,1,41.750013078427244,2025-10-14 01:39:36.297644
sensor_14647,New Robertland,Hayley Mcdaniel,25.291651044778504,53.18139915994619,130.61979442589234,0,79.72090431358347,2025-10-14 01:39:37.297646
sensor_14648,South Jennifershire,Jon James,18.8941668226337,52.48850820287133,488.4191857617689,0,67.2115432408618,2025-10-14 01:39:38.297647
sensor_14649,Taylorbury,Sarah Donaldson,21.675739930681427,35.04801703140949,817.8301353368375,0,90.05499057189371,2025-10-14 01:39:39.297648
sensor_14650,Lopezfort,Caroline Meyer DVM,20.526814185126398,46.868724284510414,853.543813293215,0,89.71298442955056,2025-10-14 01:39:40.297650
sensor_14651,Sanchezview,Alicia White,18.78141572883151,67.2492710805029,881.8571424903706,0,50.70537088414807,2025-10-14 01:39:41.297651
sensor_14652,Richardton,Sierra Harris,28.489475217235665,60.492375827755154,529.6577229891634,0,47.202407353845956,2025-10-14 01:39:42.297652
sensor_14653,Oliverfort,Cindy Bishop,24.328110933793788,55.24761294765527,343.0239041417691,0,98.60480502182284,2025-10-14 01:39:43.297653
sensor_14654,Brownbury,Michelle Martinez MD,29.381225000497714,67.57597693158675,900.765852032906,0,26.00886629143379,2025-10-14 01:39:44.297655
sensor_14655,East Elizabeth,Darrell Johnson,20.77734927492152,53.18693897271022,436.0529330573302,1,74.17228965125375,2025-10-14 01:39:45.297656
sensor_14656,Mooreton,Sarah Mills,19.4639690214868,50.49740681636668,398.4514571821475,0,31.367852896668325,2025-10-14 01:39:46.297657
sensor_14657,Ericburgh,Elizabeth Brown,17.233961426987623,51.451931587983694,529.4278489384069,0,91.7664621684847,2025-10-14 01:39:47.297658
sensor_14658,New Jacobmouth,Ruth Jones,24.2794011085885,45.51689438084673,306.37090142874797,0,30.153141694523207,2025-10-14 01:39:48.297660
sensor_14659,Shawnside,Kenneth Thompson,18.75446547548097,33.893485291072004,932.6858908454358,0,29.851738294952142,2025-10-14 01:39:49.297661
sensor_14660,Williamsburgh,Jacqueline Thompson,23.339130021438294,59.62049837782462,528.501345336908,0,90.63939326388497,2025-10-14 01:39:50.297663
sensor_14661,Port Luis,Natasha Simmons,23.289419202331704,53.75245471351625,304.54671742310404,0,47.11526325997841,2025-10-14 01:39:51.297667
sensor_14662,Debrafort,Lisa Blair,18.578657329742512,46.83586978386329,487.4348593082246,0,72.58827756658081,2025-10-14 01:39:52.297669
sensor_14663,Stephanieside,Katherine Waters,26.338298084190345,44.82756492429329,802.4407513855272,0,81.5563266360913,2025-10-14 01:39:53.297670
sensor_14664,West Charles,Michael Bailey,19.317013527128907,58.04962995262454,588.788059803863,0,96.03668466193254,2025-10-14 01:39:54.297671
sensor_14665,North Brandon,Jeremy Bradley,26.98051879446544,56.08685512953814,235.5486764600416,0,29.023283476634234,2025-10-14 01:39:55.297672
sensor_14666,Whiteheadport,Jason Buchanan,23.10976715448573,54.755831524013345,190.85443304124703,0,55.52734601229221,2025-10-14 01:39:56.297674
sensor_14667,Caldwellchester,Kevin Holt,24.066546084781617,46.70663609904796,502.71031016388764,0,24.262546482829322,2025-10-14 01:39:57.297675
sensor_14668,Turnerhaven,Antonio House,27.232035023216923,44.69966478783994,946.6381730520056,0,70.25469004653664,2025-10-14 01:39:58.297676
sensor_14669,West Johnstad,Jennifer Mann,23.56187622632918,62.47508203656924,737.3590189777277,0,44.338929702042535,2025-10-14 01:39:59.297678
sensor_14670,South Anthony,Caroline Hernandez,24.13110348502506,55.81471014960149,591.1065105169477,0,56.682131908675935,2025-10-14 01:40:00.297679
sensor_14671,North Christopher,Justin Stevens,21.19221628834222,55.918789608161234,211.27251931472955,0,70.36903608097816,2025-10-14 01:40:01.297680
sensor_14672,New Jacob,Kevin Allen,23.616527945733417,49.78226339492513,722.3957521166475,0,45.249441107328295,2025-10-14 01:40:02.297682
sensor_14673,Lake Peter,Robin Howard,21.936974095662904,51.05336499757625,772.5853743238847,0,38.20278363498044,2025-10-14 01:40:03.297683
sensor_14674,Rebeccaton,Mark Patel,18.556102283603316,48.87169621883015,125.6304832025644,0,45.91329454467851,2025-10-14 01:40:04.297684
sensor_14675,New Jamesview,Briana Stewart,20.56708809777378,49.41423196871008,538.5621358776546,0,63.14335553269697,2025-10-14 01:40:05.297686
sensor_14676,Port Caitlynland,Gregory Baldwin,24.748067903341877,61.680115471311694,153.4283796221659,0,44.93059703874158,2025-10-14 01:40:06.297704
sensor_14677,Douglasstad,Megan Collins,21.4397351187915,36.744968140965426,549.1328953896586,0,20.55682539010541,2025-10-14 01:40:07.297705
sensor_14678,Campbellport,Kristina Price,18.802297635796492,54.790530462259454,986.9978111296456,0,84.78757996214074,2025-10-14 01:40:08.297707
sensor_14679,West Toddville,Lisa Davis,15.250741648478298,42.19666178487236,989.0851944068842,0,86.37055200553537,2025-10-14 01:40:09.297708
sensor_14680,Campbellhaven,Christopher Moss,20.28722909089722,53.311668631250456,391.3955692608431,0,84.08731914776381,2025-10-14 01:40:10.297709
sensor_14681,Stewartstad,Kenneth Bates,20.936801865848697,66.40660629302009,389.0246912427396,1,22.07240844254624,2025-10-14 01:40:11.297710
sensor_14682,Loganmouth,Michael Smith,26.63795159592625,41.13744818197287,400.3746846939917,0,25.822684455953684,2025-10-14 01:40:12.297712
sensor_14683,Port Lisa,Mary Travis,25.753411710271422,46.77472644421475,246.9219274744958,0,37.45207951953806,2025-10-14 01:40:13.297713
sensor_14684,Armstrongville,Christopher Scott,23.518678288943136,52.63056407825435,493.32391259527606,0,41.74273394933853,2025-10-14 01:40:14.297714
sensor_14685,Port Paulastad,Jason Nelson,19.56323834616936,73.11802971481515,809.1483270201168,0,23.126182802902775,2025-10-14 01:40:15.297716
sensor_14686,New Shawn,John Ware,17.74076848378816,36.42759556303229,536.7751917385315,0,48.24830806207168,2025-10-14 01:40:16.297717
sensor_14687,Christopherhaven,David Clarke,20.389962781911624,40.90423630897296,341.1258951420313,0,73.49154223572876,2025-10-14 01:40:17.297719
sensor_14688,North Jose,Charles James,21.037321880515606,54.71189164440183,410.70084456183406,0,65.47233252015573,2025-10-14 01:40:18.297720
sensor_14689,Carlbury,Nathaniel Guzman,21.74202421634034,33.49305602189227,482.0696878389461,0,37.85374163555713,2025-10-14 01:40:19.297721
sensor_14690,North Ashley,Tracey Rollins,22.49294158162945,37.83204277201914,220.94779370168607,0,45.93085657751534,2025-10-14 01:40:20.297723
sensor_14691,Walkerborough,Monique Russell,26.75820953461897,51.0752486349407,248.14577552795276,0,21.204880452055406,2025-10-14 01:40:21.297724
sensor_14692,South Karenton,Robert Robinson,19.978752383710244,36.09606843536234,836.6102962280048,0,35.25660548401695,2025-10-14 01:40:22.297725
sensor_14693,Lake Coreyview,Jeremy Jensen,25.629850008845068,45.548868003718916,921.6328809335645,0,76.54535803956043,2025-10-14 01:40:23.297727
sensor_14694,South Christinaside,Martha Brown PhD,21.12959182247714,50.4476573047997,956.7166667670517,0,62.1358180460203,2025-10-14 01:40:24.297728
sensor_14695,East Jessicabury,Michelle Harper,21.565902876427877,46.88846333166697,570.1886631099269,0,99.24122679052678,2025-10-14 01:40:25.297729
sensor_14696,South Jon,Tabitha Moran,21.452429238828188,43.829002543084044,908.0830773822154,0,25.711345877548794,2025-10-14 01:40:26.297731
sensor_14697,South Mario,Luis Estrada,21.1745610943564,55.479308389941686,162.15380596600693,0,75.66989866569105,2025-10-14 01:40:27.297732
sensor_14698,South Jose,Kevin Martinez,24.382339690215254,37.140459048493526,204.84095446997105,0,85.03302703196914,2025-10-14 01:40:28.297733
